,nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret
6355,291,84,41,162.3,62.8,0,1,3,2,0,1,2995,3,5.0,0.05,2024-03-04,373.0,471.61,23428.452679391117
6356,268,400,32,171.4,62.2,0,1,0,3,1,0,2444,4,3.0,0.42,2021-11-09,442.0,,500.0
6357,91,103,54,174.9,76.7,0,1,3,2,0,1,1932,4,2.0,0.06,2025-04-12,777.0,5000.0,23055.217448186253
6358,92,313,37,168.2,73.0,0,0,1,4,0,1,3611,0,,0.28,2025-05-30,,,8879.650901689532
6359,409,517,49,169.2,66.5,0,1,2,2,0,1,5166,2,3.0,0.38,2024-09-18,,5000.0,23133.60284190722
6360,313,605,36,179.4,70.0,1,1,1,3,1,1,3591,1,,0.98,2025-04-11,541.0,,11911.106330765071
6361,188,330,43,162.6,64.9,0,1,0,5,1,0,1980,0,,0.16,2020-05-24,,,500.0
6362,964,513,71,181.6,96.4,0,1,0,3,0,0,2592,2,,0.39,2024-04-15,301.0,5000.0,500.0
6363,590,124,59,161.5,83.9,0,0,0,4,0,1,2676,0,,0.11,2021-06-13,,5000.0,5063.042378361883
6364,392,59,57,155.1,67.3,1,1,2,5,1,1,2348,3,,0.29,2023-01-31,,10000.0,8976.937550996681
6365,402,550,66,165.7,56.1,1,0,3,6,1,1,3137,4,4.0,0.98,2023-06-13,649.0,401.23,23568.673763726696
6366,217,546,34,165.8,62.0,1,0,0,4,0,1,1692,1,5.0,0.76,2024-12-01,758.0,1046.9,10195.35369115418
6367,949,528,57,168.0,62.9,1,1,1,3,0,1,820,3,5.0,0.11,2025-04-19,,5000.0,15338.099370142098
6368,676,207,73,145.8,68.8,1,1,2,1,0,0,3995,2,,0.94,2021-10-25,,10000.0,11880.587724403733
6369,111,133,34,166.7,98.6,0,1,1,1,1,0,1522,4,,0.29,2022-11-29,314.0,,500.0
6370,447,275,44,165.3,84.6,1,0,1,3,1,1,3062,2,,0.2,2022-03-30,,5000.0,500.0
6371,762,370,65,191.6,83.7,0,0,2,1,1,1,500,4,2.0,0.6,2025-02-10,,826.08,500.0
6372,349,35,22,146.9,35.9,1,0,2,2,0,1,2727,1,0.0,0.24,2024-04-06,,240.32,17804.14095247581
6373,846,207,37,171.8,40.1,0,0,1,6,1,1,2346,3,,0.08,2022-12-21,,,4965.216428687579
6374,4,238,38,186.2,47.8,1,0,4,1,1,1,3073,0,,0.27,2021-07-27,,5000.0,18519.312195103008
6375,699,645,24,166.0,54.0,1,1,0,7,0,1,1473,3,5.0,0.02,2021-08-29,775.0,5000.0,19730.30270439602
6376,933,554,45,174.6,73.1,0,1,3,4,1,1,3036,4,,0.58,2023-03-06,,,28909.07243693096
6377,726,181,73,174.3,84.4,0,0,1,4,0,1,1822,4,,0.37,2025-03-26,,10000.0,500.0
6378,144,279,66,158.5,67.3,0,1,4,1,1,1,2367,3,,0.91,2024-03-24,,876.78,11566.720771364642
6379,544,338,56,149.9,77.2,1,0,2,3,0,0,1869,2,0.0,0.16,2020-02-21,347.0,5000.0,500.0
6380,693,584,36,180.9,85.3,0,0,1,7,1,0,3675,0,,0.48,2021-07-06,486.0,10000.0,500.0
6381,137,593,73,164.5,78.7,0,1,1,3,0,1,2309,2,,0.13,2020-06-21,,5000.0,7932.349340047482
6382,627,550,72,162.0,31.9,0,0,0,0,0,1,3517,4,2.0,0.34,2025-04-11,,945.66,6540.562112835113
6383,9,368,42,189.1,66.2,0,0,2,4,1,0,949,3,,0.47,2024-12-29,530.0,10000.0,500.0
6384,319,73,71,164.2,59.4,1,1,0,1,1,1,2826,3,,0.86,2023-05-01,,10000.0,1506.0055268628669
6385,710,309,25,169.4,68.0,0,1,1,4,1,0,3248,2,3.0,0.2,2024-12-03,393.0,5000.0,500.0
6386,12,439,57,175.5,51.1,0,1,3,6,0,1,3964,2,,0.66,2021-10-06,572.0,10000.0,25624.297927761687
6387,20,601,21,166.8,75.5,0,1,4,4,1,1,1895,4,,0.56,2021-02-12,,1065.42,12336.53528615578
6388,305,648,63,180.8,66.2,1,1,0,1,1,1,500,0,0.0,0.66,2021-11-24,,,500.0
6389,970,587,68,161.6,99.2,1,0,2,3,1,0,5067,2,4.0,0.5,2020-07-09,309.0,623.03,500.0
6390,955,542,62,151.7,79.6,1,1,2,5,1,0,2303,3,0.0,0.69,2024-07-11,,10000.0,500.0
6391,365,363,73,170.6,74.2,0,1,1,6,0,1,627,4,2.0,0.06,2020-05-30,331.0,575.3,3492.8965509027084
6392,408,614,46,159.6,58.4,1,1,3,2,1,1,2635,4,0.0,0.67,2020-01-13,694.0,5000.0,20234.700501836604
6393,838,612,20,175.9,57.8,1,1,4,0,0,1,3174,4,1.0,0.72,2021-09-27,404.0,10000.0,26107.51590033502
6394,703,65,58,156.6,62.6,1,0,3,2,1,0,3452,3,,1.0,2024-01-14,,5000.0,500.0
6395,716,493,21,159.7,69.4,0,0,3,6,1,0,1485,3,,0.65,2023-07-13,,10000.0,500.0
6396,176,42,28,175.9,64.1,0,1,3,7,1,1,2276,4,,0.44,2020-03-10,,5000.0,21152.86192483385
6397,722,459,61,150.9,73.7,0,1,1,4,1,1,2874,2,1.0,0.26,2023-03-18,381.0,,500.0
6398,626,616,39,169.0,75.1,0,1,0,7,1,1,4250,0,,0.16,2023-06-22,,,3657.856153392172
6399,953,320,58,165.0,62.9,1,0,1,0,0,0,4117,0,,0.65,2023-04-14,737.0,5000.0,500.0
6400,154,439,61,174.0,79.1,0,0,1,5,0,0,5418,3,3.0,0.56,2022-10-13,,10000.0,500.0
6401,530,626,51,174.1,59.7,1,1,2,4,0,0,3649,0,5.0,0.02,2025-03-28,710.0,5000.0,10392.343107506122
6402,469,493,20,168.9,50.8,0,1,4,0,1,0,2344,1,1.0,0.54,2022-01-04,716.0,5000.0,500.0
6403,852,294,70,166.0,91.1,0,1,2,6,0,1,4462,0,0.0,0.05,2022-02-19,,,34864.54582037728
6404,883,484,75,161.6,59.6,0,0,4,2,0,0,1801,0,,0.57,2024-06-29,531.0,5000.0,500.0
6405,111,625,71,167.6,49.0,1,1,2,1,0,1,832,2,,0.4,2023-06-17,,10000.0,18774.77922395446
6406,22,48,23,180.6,75.9,1,1,4,1,0,1,3337,1,,0.54,2024-04-24,,10000.0,41276.19001957804
6407,961,390,65,176.5,80.1,0,0,1,3,1,1,3392,4,5.0,0.03,2021-03-12,412.0,5000.0,500.0
6408,333,343,48,173.6,70.3,0,1,4,2,1,0,2678,1,2.0,0.81,2021-03-26,,,500.0
6409,555,181,62,171.4,67.5,0,0,1,3,0,0,2498,2,3.0,0.9,2021-05-28,,,500.0
6410,489,381,32,186.0,88.4,0,1,3,2,1,0,3121,1,,0.77,2020-08-08,734.0,10000.0,500.0
6411,779,463,52,183.3,81.5,1,0,4,3,0,0,2763,4,4.0,0.9,2020-08-13,836.0,,500.0
6412,615,496,28,159.4,79.4,1,1,0,0,0,0,2091,1,3.0,0.09,2021-08-06,,,500.0
6413,741,581,65,163.5,72.7,0,0,4,4,0,1,500,0,,0.54,2020-05-19,,829.45,7533.546825284192
6414,969,279,62,160.3,82.5,0,1,4,3,1,0,1424,1,,0.92,2024-02-26,,10000.0,500.0
6415,14,329,59,171.8,49.8,1,1,3,5,1,1,2829,3,4.0,0.19,2022-10-11,,5000.0,24156.07663617894
6416,723,80,48,161.9,68.5,1,1,0,0,0,0,1168,2,,0.68,2025-05-09,,10000.0,500.0
6417,945,320,59,158.0,49.0,0,1,1,7,0,1,500,4,5.0,0.96,2021-11-05,,5000.0,12880.28442840676
6418,738,484,43,177.1,51.4,1,0,1,4,0,0,2109,1,3.0,0.85,2022-10-03,420.0,,500.0
6419,881,324,72,169.8,68.6,1,1,2,5,1,1,3143,0,,0.48,2024-07-21,,,16787.149367299113
6420,556,584,19,166.0,77.0,1,0,2,5,0,1,2856,4,4.0,0.06,2025-03-23,715.0,,13537.226653486512
6421,909,610,28,157.3,96.1,1,1,4,5,0,0,2330,1,3.0,0.01,2021-04-13,,10000.0,5139.944002422777
6422,254,279,63,163.0,96.7,1,0,1,6,1,1,2632,2,,0.2,2020-06-04,615.0,5000.0,10742.08668165976
6423,932,88,72,180.7,65.9,0,0,0,3,1,0,1646,2,5.0,0.01,2020-05-15,,5000.0,500.0
6424,782,360,36,147.3,91.6,0,1,1,3,1,1,2819,0,0.0,0.69,2020-12-28,,939.77,4903.107218766983
6425,892,414,34,158.7,93.6,1,1,2,5,0,1,1172,2,1.0,0.75,2023-03-19,458.0,10000.0,4347.087192331062
6426,753,194,55,143.0,61.4,1,1,0,5,0,0,3433,1,3.0,0.23,2023-03-05,434.0,,500.0
6427,961,279,73,178.9,95.1,0,1,3,0,1,1,2930,1,2.0,0.71,2025-02-09,521.0,5000.0,16362.08140437725
6428,111,367,65,184.4,76.3,0,0,2,7,0,0,500,0,3.0,0.59,2023-08-14,,,500.0
6429,972,579,46,163.5,72.2,1,0,4,0,1,1,1839,0,5.0,0.71,2023-01-22,,,8363.069812379106
6430,829,171,41,157.8,59.6,1,0,4,3,1,1,3414,4,,0.93,2021-05-13,746.0,,8268.237558582412
6431,922,531,29,167.4,56.5,0,0,4,1,1,0,3503,0,5.0,0.4,2025-03-21,373.0,835.55,500.0
6432,515,111,55,184.5,60.3,0,1,1,1,1,0,1961,4,5.0,0.91,2022-06-06,,10000.0,500.0
6433,889,84,43,178.1,66.0,1,1,2,3,1,1,3059,4,,0.32,2021-05-09,769.0,5000.0,14094.30081760922
6434,629,528,18,175.0,77.8,1,1,1,2,0,1,1838,3,,0.71,2022-03-30,,,12327.103312473731
6435,487,124,51,160.9,73.5,1,0,3,6,1,0,607,0,,0.77,2023-12-12,,,500.0
6436,764,253,32,176.7,50.8,0,0,3,0,1,1,3539,0,,0.66,2023-08-21,839.0,,16486.630528664326
6437,712,599,36,157.4,82.7,0,1,4,2,1,0,3823,0,,0.49,2020-04-07,504.0,5000.0,500.0
6438,115,304,22,158.1,52.6,1,0,2,0,1,1,2039,1,,0.99,2022-02-24,,5000.0,10940.033527908712
6439,939,0,56,177.4,37.7,0,0,1,2,0,1,3254,1,0.0,0.43,2022-02-07,,,500.0
6440,15,26,29,173.0,84.4,0,0,4,6,1,1,3095,3,,0.51,2020-02-25,480.0,,15956.415381253795
6441,481,570,38,155.5,69.2,1,0,1,5,0,0,3637,4,,0.78,2021-09-29,714.0,5000.0,500.0
6442,961,33,60,154.4,47.6,1,0,2,7,1,1,2362,1,0.0,0.99,2020-06-01,,10000.0,16700.76628033377
6443,869,122,32,177.7,84.4,0,0,1,2,1,1,1279,3,3.0,0.14,2020-05-04,446.0,625.03,500.0
6444,270,248,75,172.6,72.7,0,0,3,7,0,1,2601,2,,0.55,2024-09-10,,,23011.86294145387
6445,11,25,28,158.3,84.9,1,1,3,7,0,1,2466,2,,0.3,2020-02-12,,10000.0,40654.402745121486
6446,246,296,50,169.9,73.3,1,1,2,7,1,1,2206,3,,0.35,2025-05-30,374.0,10000.0,17017.89448731642
6447,846,587,40,171.3,66.9,1,0,4,0,1,1,3421,0,5.0,0.18,2025-04-08,,5000.0,10841.692499506436
6448,225,140,32,170.5,72.9,0,0,3,3,0,1,2619,4,,0.13,2023-01-21,,1015.11,5197.820123101617
6449,694,442,22,171.0,86.6,1,0,4,3,1,1,1935,3,,0.8,2025-03-28,,,4442.78545543748
6450,803,622,54,177.1,37.7,1,0,2,0,0,0,1167,0,1.0,0.61,2022-04-21,391.0,10000.0,500.0
6451,352,353,47,162.3,51.3,0,0,1,2,0,0,831,0,,0.66,2023-11-08,670.0,10000.0,500.0
6452,330,289,32,182.8,64.7,0,0,0,1,0,1,3817,2,4.0,0.63,2022-04-26,540.0,10000.0,11363.917069634696
6453,65,539,58,180.7,69.8,0,1,4,1,1,1,2364,4,2.0,0.45,2022-12-27,,5000.0,19324.86083354619
6454,875,209,69,160.7,57.6,0,0,3,1,0,1,1571,2,,0.76,2024-04-04,,5000.0,17512.77847105645
6455,144,330,36,166.3,74.6,1,1,1,6,1,1,3928,2,5.0,0.89,2021-04-22,706.0,5000.0,18882.798050504884
6456,342,271,65,164.3,44.9,0,1,4,5,1,0,1527,1,5.0,0.26,2021-04-05,,,500.0
6457,875,551,51,172.5,102.1,1,1,3,6,1,0,2563,1,,0.5,2024-07-20,503.0,,500.0
6458,470,200,30,174.4,39.3,1,0,3,1,1,0,2273,3,,0.4,2024-04-22,,785.97,500.0
6459,984,143,65,167.1,71.7,1,1,4,6,1,1,2357,4,1.0,0.78,2020-03-28,,,20931.30685439814
6460,2,472,38,187.9,66.2,1,1,0,7,0,0,2401,2,,0.11,2020-12-01,400.0,1205.8,500.0
6461,261,585,24,175.8,63.4,0,1,2,3,0,1,3883,2,,0.45,2023-09-01,,,18309.68450374269
6462,938,517,63,170.8,76.1,0,1,3,7,0,1,1750,4,3.0,0.82,2023-10-07,,855.48,25850.979979764164
6463,72,495,68,169.2,89.9,1,0,2,5,1,1,4228,4,4.0,0.84,2020-03-11,,5000.0,14071.112177650724
6464,707,84,62,167.5,59.1,1,1,0,5,1,0,2963,3,0.0,0.31,2024-10-30,438.0,5000.0,500.0
6465,296,330,26,170.4,75.9,1,0,3,1,0,1,2706,4,3.0,0.39,2021-12-04,,5000.0,26809.32041261296
6466,151,370,34,177.3,60.3,0,0,2,7,0,0,1297,3,5.0,0.97,2023-01-25,,5000.0,500.0
6467,846,282,23,176.8,50.1,1,0,0,5,0,1,4637,0,,0.09,2023-03-21,849.0,,25030.670052142177
6468,897,65,29,182.4,68.6,0,0,1,4,1,1,2645,2,4.0,0.14,2022-10-12,,,2277.145354776111
6469,298,157,26,160.1,40.6,1,0,0,6,0,1,3126,3,,0.31,2022-09-27,,369.35,17845.000580176118
6470,277,308,60,154.3,76.7,1,1,2,3,1,0,2151,2,1.0,0.63,2020-03-06,345.0,10000.0,500.0
6471,456,299,72,167.7,83.7,1,1,4,6,0,1,1851,1,,0.82,2024-04-08,,5000.0,27262.08181334808
6472,147,526,69,168.5,98.8,1,1,1,2,1,0,2901,2,4.0,0.55,2023-04-20,,10000.0,500.0
6473,355,125,31,176.1,73.1,1,0,4,4,0,1,994,0,5.0,0.3,2023-11-18,312.0,784.78,16881.538527785102
6474,789,611,40,173.2,92.6,1,0,1,2,1,1,3435,3,,0.17,2024-04-13,597.0,5000.0,1919.650604490946
6475,557,74,48,175.7,49.4,1,0,1,7,0,1,500,3,,0.69,2021-12-08,,10000.0,5366.782135844513
6476,402,614,43,164.8,75.2,0,1,3,2,1,1,2252,4,,0.13,2022-09-22,,10000.0,19770.58801447668
6477,319,274,35,149.0,69.6,1,1,3,4,0,1,529,0,1.0,0.02,2024-12-31,,,28518.042402682
6478,260,611,65,176.0,68.5,1,0,2,0,0,1,967,3,0.0,0.95,2020-01-17,,5000.0,10322.651983787207
6479,846,279,49,173.9,58.5,1,0,1,1,1,1,2312,4,,0.75,2023-03-02,,10000.0,1979.748774111976
6480,688,591,59,175.5,45.8,1,0,2,0,0,1,682,3,1.0,0.08,2022-04-09,,10000.0,6873.663473407061
6481,648,187,37,176.1,68.3,0,0,1,4,1,0,2509,4,,0.88,2022-03-01,762.0,421.19,500.0
6482,305,391,34,167.1,82.8,0,0,0,6,1,1,2661,0,1.0,0.82,2021-10-05,,10000.0,500.0
6483,846,403,18,175.7,83.0,1,0,3,1,0,1,3231,4,5.0,0.09,2021-11-24,362.0,,30700.651508551942
6484,846,331,43,176.7,79.0,1,1,1,4,0,0,2106,3,,0.23,2022-08-23,665.0,5000.0,500.0
6485,961,398,35,165.1,61.4,0,0,1,1,1,1,2671,2,,0.78,2021-10-04,,5000.0,500.0
6486,515,114,23,163.1,93.0,1,1,1,5,0,0,3871,3,,0.06,2024-04-22,,,500.0
6487,342,10,39,173.9,81.0,0,1,4,0,1,1,2691,4,3.0,0.89,2025-01-19,,5000.0,21945.904315684653
6488,883,461,32,178.3,55.0,1,0,4,3,1,0,2033,3,,0.3,2023-04-10,,525.64,500.0
6489,712,124,48,184.2,40.3,0,1,0,0,1,0,2481,1,,0.17,2023-06-04,,10000.0,500.0
6490,436,612,48,175.2,74.6,0,0,3,3,0,0,2218,4,,0.74,2022-07-04,,,500.0
6491,229,296,75,160.6,69.9,1,1,1,1,0,0,2903,1,4.0,0.91,2020-01-02,,,500.0
6492,260,26,65,178.7,92.2,1,1,4,3,0,0,2548,0,,0.18,2023-08-09,,,3031.3718481659403
6493,867,528,19,173.0,28.9,0,1,4,7,1,0,3619,4,1.0,0.2,2020-12-20,437.0,866.75,500.0
6494,14,403,26,174.6,90.5,1,1,2,4,0,1,4819,1,0.0,0.45,2020-10-08,480.0,1130.56,34330.9380373806
6495,531,492,69,164.6,50.4,0,0,4,0,1,0,2300,3,2.0,0.93,2024-05-04,511.0,10000.0,500.0
6496,846,560,48,167.2,80.0,1,0,4,0,1,0,3878,3,,0.52,2025-03-17,793.0,,5446.426084695993
6497,76,279,63,165.9,77.3,1,1,4,7,0,1,1592,0,2.0,0.84,2025-02-17,,967.95,35021.51375923789
6498,656,562,36,190.7,84.7,0,0,3,3,1,1,2765,4,,0.87,2023-11-18,476.0,,7694.327938151058
6499,936,26,58,172.7,54.8,1,1,2,3,1,1,2581,3,3.0,0.61,2023-03-22,,5000.0,4272.007237846425
6500,467,216,18,172.5,54.9,0,1,1,4,0,1,500,4,,0.2,2021-11-01,598.0,911.59,2461.673939789295
6501,362,190,70,172.8,74.9,1,0,2,7,1,0,2005,4,,0.43,2023-08-13,354.0,,500.0
6502,456,80,28,163.1,73.4,0,0,4,3,0,0,4102,4,,0.97,2020-09-28,471.0,,500.0
6503,900,165,65,169.3,49.7,0,1,2,2,0,1,1950,3,1.0,0.46,2023-01-22,617.0,1506.14,12937.14499278152
6504,467,26,62,166.5,81.2,0,0,2,7,1,0,1973,1,,0.45,2024-02-10,738.0,10000.0,500.0
6505,261,524,55,159.2,50.5,1,0,0,1,1,1,500,3,2.0,0.9,2023-04-27,,,500.0
6506,124,126,39,169.1,78.9,1,1,1,1,0,0,2115,1,3.0,0.08,2025-02-27,,1047.81,500.0
6507,410,459,71,162.1,89.7,0,0,4,0,0,0,2238,2,,0.86,2020-02-12,753.0,10000.0,500.0
6508,846,53,75,178.9,56.9,0,0,4,4,1,0,3051,2,3.0,0.47,2020-11-05,764.0,,500.0
6509,755,463,30,165.5,47.4,0,1,2,0,1,1,2437,4,,0.84,2020-09-25,,1036.38,11947.908649544055
6510,835,329,31,172.7,56.4,1,1,1,2,0,0,2531,3,,0.63,2020-09-19,649.0,714.02,500.0
6511,219,201,48,173.0,80.8,1,1,3,4,0,1,4045,3,,0.19,2025-05-10,406.0,10000.0,38827.39750794823
6512,29,12,39,178.1,49.9,1,1,2,5,1,1,2930,3,,0.28,2022-01-18,,10000.0,15306.671395114714
6513,839,320,68,164.6,72.7,0,1,0,6,1,1,1248,4,,0.34,2022-02-24,336.0,800.91,500.0
6514,632,93,33,165.9,44.5,1,0,3,2,1,1,1986,1,,0.56,2023-05-28,620.0,1083.63,6979.042641933249
6515,759,528,46,168.4,75.2,1,1,2,0,1,1,3437,2,5.0,0.93,2020-07-03,427.0,10000.0,21172.626997293148
6516,342,236,53,167.7,83.8,0,1,1,1,0,1,1964,3,4.0,0.2,2020-09-19,,,23577.333299950948
6517,846,547,27,149.5,77.9,0,0,3,3,0,0,1764,2,4.0,0.33,2024-10-20,,5000.0,500.0
6518,216,363,43,169.4,53.5,1,0,0,7,1,1,599,2,,0.57,2020-06-05,,,500.0
6519,402,650,72,162.5,101.7,1,0,3,1,1,1,3079,4,,0.35,2023-09-13,,5000.0,15060.755418794995
6520,596,88,23,165.2,64.5,0,0,2,3,1,0,4013,0,,0.22,2020-11-15,,5000.0,500.0
6521,846,70,26,165.5,58.9,0,1,0,0,1,0,1302,3,1.0,0.57,2023-12-20,,1073.53,500.0
6522,295,587,19,174.6,76.9,1,0,0,3,1,0,500,1,3.0,0.68,2023-04-22,,10000.0,500.0
6523,921,591,56,189.0,71.3,1,1,1,4,0,1,2946,2,5.0,0.5,2020-10-29,,838.39,18830.95864238332
6524,260,615,36,159.0,100.3,1,1,1,2,0,1,1941,0,0.0,0.72,2023-09-08,,,500.0
6525,574,403,38,184.4,80.9,1,1,0,7,0,1,4452,1,,0.77,2021-06-19,,,26090.535087497414
6526,421,149,48,162.9,71.1,1,1,2,4,1,0,3395,4,,0.03,2024-12-12,712.0,636.91,500.0
6527,335,545,74,172.0,42.5,0,1,1,1,1,1,3047,3,,0.69,2021-04-24,,5000.0,14951.326066062858
6528,142,296,38,180.0,69.1,0,0,1,4,1,1,2880,4,0.0,0.7,2022-03-27,,5000.0,1473.5200239223334
6529,424,27,45,170.4,48.5,1,0,3,1,1,1,3146,4,,0.7,2025-06-05,580.0,10000.0,20104.60136465834
6530,650,279,69,177.6,99.8,0,1,2,4,0,1,546,4,,0.97,2020-11-27,,10000.0,11482.151167716658
6531,392,435,51,157.2,69.5,0,1,2,0,1,1,4267,1,,0.96,2025-04-18,782.0,5000.0,22449.39855282556
6532,380,85,26,159.1,60.7,0,1,3,6,1,1,2088,3,4.0,0.32,2020-03-07,,,20484.981891842057
6533,152,106,48,179.4,78.6,1,1,1,4,0,1,2232,4,3.0,0.81,2024-08-01,,754.91,14435.595475419064
6534,384,461,74,171.6,79.1,0,1,2,6,1,0,2691,2,,0.2,2025-03-22,841.0,969.96,500.0
6535,319,304,53,163.3,62.5,0,0,3,7,0,0,1475,3,3.0,0.58,2023-04-04,,,500.0
6536,415,279,22,159.6,82.4,0,1,0,6,0,1,698,2,,0.51,2021-07-21,,,1804.7224221419824
6537,495,212,38,168.6,73.0,1,1,2,1,0,0,1294,2,,0.45,2023-04-18,,,500.0
6538,405,609,47,167.6,79.7,0,0,1,0,0,1,2620,4,,0.74,2020-02-21,,5000.0,7542.823725513853
6539,363,620,28,164.2,47.2,1,0,0,5,1,0,2167,3,1.0,0.18,2021-10-10,710.0,,500.0
6540,856,296,31,177.3,74.8,0,1,0,4,0,1,1623,3,,0.51,2020-11-09,,,2407.834369126133
6541,539,93,28,172.8,65.4,0,0,2,5,1,1,2623,1,2.0,0.79,2021-02-20,,,2012.032997487594
6542,743,330,71,160.0,85.0,0,0,0,2,1,1,2622,0,,0.41,2022-09-26,741.0,5000.0,500.0
6543,875,261,50,163.3,67.3,1,1,0,2,1,1,2858,3,,0.46,2023-12-31,,856.78,500.0
6544,521,351,26,165.2,80.4,0,0,2,0,1,1,4245,0,1.0,0.42,2021-02-15,,683.76,8781.106659174166
6545,725,320,68,166.0,80.7,1,1,2,0,1,1,1795,3,,0.07,2022-06-02,,5000.0,16913.271530693055
6546,462,442,68,161.3,90.1,0,1,4,0,0,1,500,1,,0.96,2022-02-09,469.0,1094.8,17814.286530367346
6547,234,615,66,153.3,97.6,1,1,0,5,0,1,4716,3,,0.66,2023-08-12,830.0,10000.0,35398.55546099379
6548,649,550,36,166.8,68.1,1,0,0,7,0,1,2164,2,,0.22,2023-06-21,,,17157.233553829006
6549,595,487,45,185.6,64.6,1,1,4,4,1,0,2146,2,,0.5,2020-01-16,624.0,663.84,500.0
6550,615,211,32,175.6,84.0,1,0,0,1,1,1,3974,0,,0.29,2022-09-16,562.0,5000.0,2241.3585647215973
6551,492,157,51,182.4,75.0,1,0,2,1,1,1,500,1,5.0,0.86,2023-05-26,829.0,5000.0,2752.7461889269243
6552,974,403,67,174.6,82.3,0,0,1,3,1,0,1592,2,,0.1,2025-03-25,,750.38,500.0
6553,570,639,27,155.9,45.1,0,1,1,6,1,0,3718,4,3.0,0.25,2022-11-10,637.0,931.91,500.0
6554,723,46,50,176.0,92.5,1,1,2,3,0,0,1979,1,,0.92,2024-01-28,,901.51,500.0
6555,284,279,28,167.6,73.0,1,0,0,2,0,1,2887,2,,0.91,2024-06-24,,5000.0,3433.083684048845
6556,111,125,25,186.2,51.0,1,0,2,7,1,1,2370,4,,0.76,2024-12-08,437.0,10000.0,13729.015736996424
6557,402,363,28,168.1,55.4,1,0,3,6,1,0,4390,1,5.0,0.61,2023-08-13,,,1891.1723962319727
6558,950,304,31,169.6,72.1,1,0,1,5,1,0,1423,4,,0.09,2021-09-01,,,500.0
6559,887,648,37,177.7,29.2,0,0,0,5,1,0,2458,1,0.0,0.82,2020-07-18,,,500.0
6560,525,209,71,161.1,54.0,1,0,4,4,1,0,3403,0,,0.35,2020-09-28,721.0,10000.0,500.0
6561,702,35,32,159.6,50.7,1,0,3,0,0,1,2435,1,2.0,0.2,2020-11-08,591.0,5000.0,38233.21786028864
6562,348,287,57,175.0,72.5,1,0,1,7,0,1,500,2,3.0,0.11,2022-03-16,,10000.0,13390.503383048135
6563,861,57,37,185.9,48.0,0,1,4,4,0,0,2952,0,,0.88,2020-05-30,628.0,,7757.866187770525
6564,948,418,60,167.0,84.3,1,0,1,0,1,0,5908,3,,0.44,2024-08-21,534.0,613.12,500.0
6565,138,504,46,163.9,90.8,1,0,2,7,1,0,2785,3,4.0,0.78,2020-08-03,,5000.0,500.0
6566,846,165,72,177.0,116.3,1,0,0,2,1,0,3110,4,3.0,0.34,2021-04-05,,732.89,500.0
6567,786,173,19,169.4,69.6,1,0,4,1,0,1,2972,0,3.0,0.61,2020-12-03,,739.85,32955.72606380208
6568,363,44,24,162.6,69.7,1,1,4,7,1,0,1296,1,,0.66,2021-09-04,,1087.32,996.1802002025788
6569,745,62,41,185.9,46.0,1,0,4,3,0,0,4620,2,2.0,1.0,2020-08-05,,858.54,9205.187909270016
6570,379,597,23,161.1,80.0,0,0,2,7,1,1,2448,3,1.0,0.15,2024-10-29,,10000.0,4245.037783140844
6571,874,604,72,177.8,73.3,0,0,2,1,1,0,2403,4,,0.67,2024-10-24,603.0,846.76,500.0
6572,819,616,32,174.7,51.8,0,1,4,0,1,1,3451,4,4.0,0.42,2023-01-27,352.0,10000.0,14160.433928568538
6573,712,26,36,168.4,59.7,1,0,1,0,0,1,964,4,3.0,0.0,2024-04-29,,5000.0,7593.134527941985
6574,840,370,53,172.6,56.4,1,1,4,2,1,0,1837,0,,0.05,2023-03-31,,1271.1,500.0
6575,592,649,30,177.5,56.5,1,0,1,3,1,1,5264,2,3.0,0.09,2024-05-28,369.0,685.99,4718.767520600533
6576,383,591,49,184.9,77.1,1,1,0,7,0,0,5029,3,5.0,0.22,2023-06-21,,10000.0,5467.298925157802
6577,279,108,56,167.3,84.9,0,1,1,0,0,1,4721,2,5.0,0.74,2020-11-28,,1078.33,26348.65728251668
6578,935,476,21,169.5,45.5,0,1,1,7,0,1,2482,0,5.0,0.07,2023-04-10,,,17625.92739488669
6579,525,493,38,165.9,59.8,0,0,1,6,1,0,1733,4,1.0,0.61,2020-12-27,,,500.0
6580,424,415,26,166.4,61.9,1,1,1,7,1,0,3692,3,,0.67,2022-05-20,449.0,5000.0,500.0
6581,351,167,37,166.0,63.3,1,1,0,0,0,0,3565,4,0.0,0.68,2023-02-13,515.0,,500.0
6582,209,143,58,161.2,63.3,0,1,3,4,0,1,1513,2,,0.76,2022-04-15,,10000.0,18716.7702567452
6583,521,107,38,184.1,63.6,0,1,1,3,0,1,1830,2,,0.33,2022-04-03,,10000.0,1621.276845773688
6584,448,584,35,169.7,62.1,1,1,3,0,0,0,1694,0,5.0,0.44,2023-09-27,560.0,,6041.943182967654
6585,897,186,23,152.8,73.2,1,0,4,6,1,1,2934,1,5.0,0.67,2021-10-07,637.0,1218.85,19503.035710789536
6586,539,459,66,167.7,58.0,1,1,0,5,0,1,4130,4,2.0,0.62,2024-04-01,775.0,5000.0,17098.347502032953
